trial,arm,reward,cost
0,0,0.7379041292200137,0.056
0,1,0.8510515284806527,0.097
0,2,0.6119121865976486,0.081
0,3,0.3874830192821852,0.072
0,4,0.47286198342458585,0.041
1,0,0.6175917162252895,0.056
1,1,0.48874509873063987,0.097
1,2,0.7650369682396904,0.081
1,3,0.5216445080951327,0.072
1,4,0.3776124002384139,0.041
2,0,0.6671953935823766,0.056
2,1,0.6757593162880827,0.097
2,2,0.5996656198292594,0.081
2,3,0.22603793439237604,0.072
2,4,0.4670525039075749,0.041
3,0,0.7697720466912608,0.056
3,1,1.0,0.097
3,2,0.7094233021879601,0.081
3,3,0.45222191652226795,0.072
3,4,0.4784564337907547,0.041
4,0,0.6499746149894088,0.056
4,1,0.8447439821046638,0.097
4,2,0.6991034001262183,0.081
4,3,0.37644402597253607,0.072
4,4,0.42784478053244024,0.041
5,0,0.6938244613602479,0.056
5,1,0.6966351196157513,0.097
5,2,0.6694472137679874,0.081
5,3,0.41705495461680436,0.072
5,4,0.5689348913256124,0.041
6,0,0.5834880886077357,0.056
6,1,0.8591992264357671,0.097
6,2,0.9478313041552441,0.081
6,3,0.5593639724282318,0.072
6,4,0.5518638316053863,0.041
7,0,0.798176103894861,0.056
7,1,0.6490914657134892,0.097
7,2,0.5116705786463113,0.081
7,3,0.5173700416833682,0.072
7,4,0.47618583383370405,0.041
8,0,0.5753321902638653,0.056
8,1,0.6619408733952894,0.097
8,2,0.5569447695318434,0.081
8,3,0.4534428882628022,0.072
8,4,0.588212279471304,0.041
9,0,0.7987748459593357,0.056
9,1,0.8394332330108761,0.097
9,2,0.7454997797244736,0.081
9,3,0.4192834109895426,0.072
9,4,0.467652260501504,0.041
10,0,0.5591846710452517,0.056
10,1,0.859964697578482,0.097
10,2,0.6522267878729345,0.081
10,3,0.39896166913136993,0.072
10,4,0.6479716344700701,0.041
11,0,0.6201792060544321,0.056
11,1,0.8334795419230429,0.097
11,2,0.6996561384328971,0.081
11,3,0.3362170123484518,0.072
11,4,0.5224196254971815,0.041
12,0,0.8072963533755787,0.056
12,1,0.8295595463895942,0.097
12,2,0.8195434252883474,0.081
12,3,0.473818125199332,0.072
12,4,0.8672296253626673,0.041
13,0,0.6179609194932624,0.056
13,1,0.7101361609984799,0.097
13,2,0.6639135912525255,0.081
13,3,0.2981249541408597,0.072
13,4,0.6342491617339421,0.041
14,0,0.8003532490625842,0.056
14,1,0.751900033106215,0.097
14,2,0.6165583546326495,0.081
14,3,0.2904946129185664,0.072
14,4,0.451074167130208,0.041
15,0,0.7843711283771226,0.056
15,1,0.7287838578288374,0.097
15,2,0.6273131205960277,0.081
15,3,0.49014483315248053,0.072
15,4,0.6458186652932028,0.041
16,0,0.735711687005628,0.056
16,1,0.7814512895863172,0.097
16,2,0.8071862133549776,0.081
16,3,0.45755532939548327,0.072
16,4,0.49907114535554226,0.041
17,0,0.7773125502773974,0.056
17,1,0.7243369817307446,0.097
17,2,0.633217427586724,0.081
17,3,0.5673733620139556,0.072
17,4,0.500804732917438,0.041
18,0,0.44448239524365296,0.056
18,1,0.7845517943888767,0.097
18,2,0.6304483548419707,0.081
18,3,0.4110863143530058,0.072
18,4,0.575293632653351,0.041
19,0,0.6933939091648934,0.056
19,1,0.7714938830094755,0.097
19,2,0.4677685066804265,0.081
19,3,0.34569431915327375,0.072
19,4,0.6703958738659294,0.041
20,0,0.708144919548836,0.056
20,1,0.5826495378009777,0.097
