trial,arm,reward,cost
0,0,0.44654971996176257,0.03
0,1,0.3252685714148356,0.02
0,2,0.9237151640550875,0.12
0,3,0.6568692247880168,0.07
0,4,0.367525474063797,0.01
1,0,0.6303670826235204,0.03
1,1,0.44529493177081836,0.02
1,2,0.8898966353320777,0.12
1,3,0.5654188883032402,0.07
1,4,0.28423845851438473,0.01
2,0,0.3387222923608959,0.03
2,1,0.23046531450039068,0.02
2,2,0.577630786861613,0.12
2,3,0.6237851109200292,0.07
2,4,0.2837435166553614,0.01
3,0,0.6555761914571289,0.03
3,1,0.6873514047477648,0.02
3,2,0.9840696711678274,0.12
3,3,0.6936398331218641,0.07
3,4,0.3578776018984517,0.01
4,0,0.49150338349152634,0.03
4,1,0.3866872548046663,0.02
4,2,0.6057029627721773,0.12
4,3,0.5615939507710546,0.07
4,4,0.3569936342661784,0.01
5,0,0.5109097456021495,0.03
5,1,0.3449577917853049,0.02
5,2,0.7397829025850912,0.12
5,3,0.6107639671523617,0.07
5,4,0.35708174198343084,0.01
6,0,0.395237669984483,0.03
6,1,0.35884286553863554,0.02
6,2,0.972967358283072,0.12
6,3,0.456011193604773,0.07
6,4,0.36623986081355775,0.01
7,0,0.4333515976466099,0.03
7,1,0.5005440275951597,0.02
7,2,0.8172693086958296,0.12
7,3,0.6354987118453643,0.07
7,4,0.23937487191506296,0.01
8,0,0.5096287555011012,0.03
8,1,0.34616795702316194,0.02
8,2,1.0399872229834424,0.12
8,3,0.5458916168592808,0.07
8,4,0.29941273102324883,0.01
9,0,0.47669890502043266,0.03
9,1,0.45837506137129713,0.02
9,2,1.0403261771833947,0.12
9,3,0.6016204416712272,0.07
9,4,0.3222716011472502,0.01
10,0,0.41751130693865557,0.03
10,1,0.41006988409063283,0.02
10,2,0.5573098201727449,0.12
10,3,0.5103183242073761,0.07
10,4,0.3623374364418504,0.01
11,0,0.4936580167011502,0.03
11,1,0.30446553764869577,0.02
11,2,0.8027604934811603,0.12
11,3,0.4602737613140309,0.07
11,4,0.3863067698244911,0.01
12,0,0.46064984161892275,0.03
12,1,0.4381308273503801,0.02
12,2,0.7463664090924129,0.12
12,3,0.5933448293822443,0.07
12,4,0.24911723188286497,0.01
13,0,0.4739093226450678,0.03
13,1,0.5006604904917862,0.02
13,2,0.6732709072831429,0.12
13,3,0.5864463487548299,0.07
13,4,0.3906835607109514,0.01
14,0,0.5064346593882894,0.03
14,1,0.267633594281941,0.02
14,2,1.0305342071104642,0.12
14,3,0.6853938291232392,0.07
14,4,0.34382265306595755,0.01
15,0,0.5233346379612865,0.03
15,1,0.43738374381536954,0.02
15,2,1.0770813910611243,0.12
15,3,0.5752410521843554,0.07
15,4,0.35051871212202207,0.01
16,0,0.5245818817098308,0.03
16,1,0.5209225126437153,0.02
16,2,0.8143437087384674,0.12
16,3,0.5753023329735008,0.07
16,4,0.26133199399174845,0.01
17,0,0.4310682627065889,0.03
17,1,0.570077936295203,0.02
17,2,0.6420156312554917,0.12
17,3,0.6551245169230463,0.07
17,4,0.28569510221510347,0.01
18,0,0.43862350001522216,0.03
18,1,0.5641666878157361,0.02
18,2,1.1207814619180936,0.12
18,3,0.4089079543038304,0.07
18,4,0.3064533204428718,0.01
19,0,0.5500959740247346,0.03
19,1,0.4124723766639711,0.02
19,2,1.2645279937156262,0.12
19,3,0.8284671727411059,0.07
19,4,0.31984225440143627,0.01
20,0,0.440798546157517,0.03
20,1,0.2719934732059205,0.02
20,2,0.3920955666242657,0.12
20,3,0.7174295140946512,0.07
20,4,0.2524528933825908,0.01
21,0,0.5552412361614596,0.03
21,1,0.5147443490276546,0.02
21,2,0.7055903427312273,0.12
21,3,0.5210674563032264,0.07
21,4,0.29643722612024226,0.01
22,0,0.4809147801470355,0.03
22,1,0.5616359452237779,0.02
22,2,1.2286504024425002,0.12
22,3,0.6352088118129898,0.07
22,4,0.3470250062621191,0.01
23,0,0.40762852981820086,0.03
23,1,0.6314337975674678,0.02
23,2,1.3145119399189351,0.12
23,3,0.6647287980436412,0.07
23,4,0.2598242030365612,0.01
24,0,0.48883832046673653,0.03
24,1,0.2511839131983208,0.02
24,2,0.6214761450439051,0.12
24,3,0.5317082680500995,0.07
24,4,0.3596978823434831,0.01
25,0,0.4564402015315308,0.03
25,1,0.4389418652077432,0.02
25,2,0.6676479425359256,0.12
25,3,0.5786691397876225,0.07
25,4,0.22455118753958675,0.01
26,0,0.4138399162529479,0.03
26,1,0.4572943342770661,0.02
26,2,0.8410775203533318,0.12
26,3,0.6585781242747424,0.07
26,4,0.3692948884749078,0.01
27,0,0.6927114800390678,0.03
27,1,0.39640203230351156,0.02
27,2,0.5413839330431958,0.12
27,3,0.6146847717394855,0.07
27,4,0.39232011830333413,0.01
28,0,0.44281666554976035,0.03
28,1,0.29072554164209785,0.02
28,2,0.7745842264408604,0.12
28,3,0.6351859204998216,0.07
28,4,0.3574577044327988,0.01
29,0,0.5707569168721502,0.03
29,1,0.4909097022528959,0.02
29,2,0.3358999881360209,0.12
29,3,0.588017527631677,0.07
29,4,0.25036007556937745,0.01
30,0,0.4898309441051425,0.03
30,1,0.3155031074439767,0.02
30,2,0.7797226363396117,0.12
30,3,0.6853573479754863,0.07
30,4,0.2919445677428075,0.01
31,0,0.360921216559835,0.03
31,1,0.497098727955926,0.02
