trial,arm,reward,cost
0,0,0.23845442869622113,0.07
0,1,0.26965398614042474,0.12
0,2,0.15437044807023045,0.11
0,3,0.320573472725875,0.08
0,4,0.6355354677437212,0.09
1,0,0.11001950715579539,0.07
1,1,3.160785655051775,0.12
1,2,0.6927853642510351,0.11
1,3,0.2622880773643474,0.08
1,4,0.24888685110087536,0.09
2,0,0.08406845005147967,0.07
2,1,1.0446559176061263,0.12
2,2,0.3463633060818178,0.11
2,3,0.02461311969295878,0.08
2,4,0.2537856751067583,0.09
3,0,0.2678786480001747,0.07
3,1,0.16119540848694436,0.12
3,2,0.11575177550098578,0.11
3,3,0.3033315357315129,0.08
3,4,0.3794593236346369,0.09
4,0,0.20124361225273568,0.07
4,1,1.5146712815670837,0.12
4,2,0.7734033019921406,0.11
4,3,0.37769455038001576,0.08
4,4,0.6408651699161516,0.09
5,0,0.07800466387271897,0.07
5,1,0.35926863176961094,0.12
5,2,0.15546705584573015,0.11
5,3,0.13909403601968545,0.08
5,4,0.49844696601675,0.09
6,0,0.019325295937321837,0.07
6,1,0.454906701311117,0.12
6,2,0.33818021082594735,0.11
6,3,0.27223858664253986,0.08
6,4,0.2774151324281471,0.09
7,0,0.0748692395400451,0.07
7,1,0.44459048245399607,0.12
7,2,1.343142067862051,0.11
7,3,1.1541060586115133,0.08
7,4,0.34841364782650985,0.09
8,0,0.19560820304153081,0.07
8,1,0.09829330377347975,0.12
8,2,0.2290070933745738,0.11
8,3,0.214338560913746,0.08
8,4,1.0061126464910404,0.09
9,0,0.05765788214126723,0.07
9,1,0.5278229454717159,0.12
9,2,2.5426429792341514,0.11
9,3,0.29315883270757337,0.08
9,4,0.47452903991868695,0.09
10,0,0.025709603996221148,0.07
10,1,1.4005284191852418,0.12
10,2,0.5543822800321119,0.11
10,3,0.31504293438544745,0.08
10,4,0.2098559317788057,0.09
11,0,0.07251583623233397,0.07
11,1,0.4316849529359272,0.12
11,2,0.6861044762555149,0.11
11,3,0.833241188359917,0.08
11,4,0.35710608637933516,0.09
12,0,0.22131706760142072,0.07
12,1,0.7053888497747811,0.12
12,2,0.5883431750218587,0.11
12,3,0.44918951514805255,0.08
12,4,0.9236649623586258,0.09
13,0,0.017372093311604813,0.07
13,1,1.1540643871857288,0.12
13,2,0.1675636179754271,0.11
13,3,0.08637928030871907,0.08
13,4,0.42485015572158336,0.09
14,0,0.02012159130966634,0.07
14,1,1.7325353314291245,0.12
14,2,0.59210674055881,0.11
14,3,0.5140968006955121,0.08
14,4,0.008130349084185253,0.09
15,0,0.18049328560629027,0.07
15,1,0.6509605867555847,0.12
15,2,0.10386938076076256,0.11
15,3,0.06645513623981439,0.08
15,4,0.5945905855758202,0.09
16,0,0.07677000908311411,0.07
16,1,0.9420472460643117,0.12
16,2,0.48497760040535476,0.11
16,3,0.19703097186670493,0.08
16,4,1.2960176278916091,0.09
17,0,0.36861475939394994,0.07
17,1,0.3537832365067001,0.12
17,2,0.026742070855050572,0.11
17,3,0.1454039127052349,0.08
17,4,0.25390316148773456,0.09
18,0,0.24412807491752148,0.07
18,1,4.298171054723274,0.12
18,2,0.2639546193144092,0.11
18,3,0.5751155987908405,0.08
18,4,0.4496884362351334,0.09
19,0,0.23533755567199557,0.07
19,1,0.13107697959307105,0.12
19,2,0.3053727179388048,0.11
19,3,0.11022546461425159,0.08
19,4,0.21038279339786367,0.09
20,0,0.14395086816712474,0.07
20,1,0.8787887577134011,0.12
20,2,0.06716828600362353,0.11
20,3,0.056116510284410295,0.08
20,4,0.19428969371089239,0.09
21,0,0.2166842537401776,0.07
21,1,1.4992762146294978,0.12
21,2,0.48346353935113134,0.11
